	104	2	3	4	5	6	1	6	1	2	3	4	5	2	3	4	5	6	1	6	1	2	3	4	5	1	2	3	4	5	6	6	1	2	3	4	5	5	6	1	2	3	4	2	3	4	5	6	1	4	5	6	1	2	3	4	5	6	1	2	3	4	5	6	1	2	3
	105	3	4	5	6	1	2	1	2	3	4	5	6	1	2	3	4	5	6	5	6	1	2	3	4	6	1	2	3	4	5	4	5	6	1	2	3	1	2	3	4	5	6	6	1	2	3	4	5	3	4	5	6	1	2	3	4	5	6	1	2	4	5	6	1	2	3
	106	6	1	2	3	4	5	1	2	3	4	5	6	6	1	2	3	4	5	5	6	1	2	3	4	5	6	1	2	3	4	1	2	3	4	5	6	1	2	3	4	5	6	2	3	4	5	6	1	6	1	2	3	4	5	3	4	5	6	1	2	2	3	4	5	6	1
	107	6	1	2	3	4	5	4	5	6	1	2	3	6	1	2	3	4	5	4	5	6	1	2	3	4	5	6	1	2	3	5	6	1	2	3	4	4	5	6	1	2	3	1	2	3	4	5	6	3	4	5	6	1	2	6	1	2	3	4	5	5	6	1	2	3	4
	108	5	6	1	2	3	4	4	5	6	1	2	3	2	3	4	5	6	1	4	5	6	1	2	3	2	3	4	5	6	1	4	5	6	1	2	3	2	3	4	5	6	1	5	6	1	2	3	4	2	3	4	5	6	1	3	4	5	6	1	2	3	4	5	6	1	2
	109	4	5	6	1	2	3	1	2	3	4	5	6	3	4	5	6	1	2	6	1	2	3	4	5	4	5	6	1	2	3	5	6	1	2	3	4	6	1	2	3	4	5	2	3	4	5	6	1	1	2	3	4	5	6	6	1	2	3	4	5	6	1	2	3	4	5
	110	3	4	5	6	1	2	3	4	5	6	1	2	6	1	2	3	4	5	2	3	4	5	6	1	6	1	2	3	4	5	3	4	5	6	1	2	6	1	2	3	4	5	6	1	2	3	4	5	3	4	5	6	1	2	2	3	4	5	6	1	5	6	1	2	3	4
	111	5	6	1	2	3	4	5	6	1	2	3	4	4	5	6	1	2	3	1	2	3	4	5	6	4	5	6	1	2	3	1	2	3	4	5	6	5	6	1	2	3	4	5	6	1	2	3	4	3	4	5	6	1	2	5	6	1	2	3	4	5	6	1	2	3	4
	112	4	5	6	1	2	3	3	4	5	6	1	2	3	4	5	6	1	2	1	2	3	4	5	6	4	5	6	1	2	3	6	1	2	3	4	5	6	1	2	3	4	5	1	2	3	4	5	6	1	2	3	4	5	6	2	3	4	5	6	1	6	1	2	3	4	5
	113	1	2	3	4	5	6	6	1	2	3	4	5	3	4	5	6	1	2	2	3	4	5	6	1	6	1	2	3	4	5	1	2	3	4	5	6	1	2	3	4	5	6	3	4	5	6	1	2	5	6	1	2	3	4	2	3	4	5	6	1	1	2	3	4	5	6
	114	3	4	5	6	1	2	4	5	6	1	2	3	6	1	2	3	4	5	5	6	1	2	3	4	5	6	1	2	3	4	6	1	2	3	4	5	6	1	2	3	4	5	5	6	1	2	3	4	1	2	3	4	5	6	4	5	6	1	2	3	4	5	6	1	2	3
	115	1	2	3	4	5	6	1	2	3	4	5	6	5	6	1	2	3	4	5	6	1	2	3	4	1	2	3	4	5	6	4	5	6	1	2	3	6	1	2	3	4	5	5	6	1	2	3	4	5	6	1	2	3	4	5	6	1	2	3	4	3	4	5	6	1	2
	116	3	4	5	6	1	2	2	3	4	5	6	1	1	2	3	4	5	6	2	3	4	5	6	1	6	1	2	3	4	5	5	6	1	2	3	4	6	1	2	3	4	5	4	5	6	1	2	3	4	5	6	1	2	3	6	1	2	3	4	5	5	6	1	2	3	4
	117	1	2	3	4	5	6	6	1	2	3	4	5	3	4	5	6	1	2	4	5	6	1	2	3	3	4	5	6	1	2	2	3	4	5	6	1	1	2	3	4	5	6	2	3	4	5	6	1	1	2	3	4	5	6	4	5	6	1	2	3	5	6	1	2	3	4
	118	2	3	4	5	6	1	5	6	1	2	3	4	3	4	5	6	1	2	4	5	6	1	2	3	5	6	1	2	3	4	5	6	1	2	3	4	2	3	4	5	6	1	6	1	2	3	4	5	1	2	3	4	5	6	5	6	1	2	3	4	3	4	5	6	1	2
	119	6	1	2	3	4	5	2	3	4	5	6	1	6	1	2	3	4	5	3	4	5	6	1	2	6	1	2	3	4	5	2	3	4	5	6	1	6	1	2	3	4	5	2	3	4	5	6	1	4	5	6	1	2	3	5	6	1	2	3	4	4	5	6	1	2	3
	120	5	6	1	2	3	4	1	2	3	4	5	6	3	4	5	6	1	2	3	4	5	6	1	2	6	1	2	3	4	5	6	1	2	3	4	5	5	6	1	2	3	4	1	2	3	4	5	6	5	6	1	2	3	4	3	4	5	6	1	2	4	5	6	1	2	3
	121	2	3	4	5	6	1	3	4	5	6	1	2	6	1	2	3	4	5	6	1	2	3	4	5	3	4	5	6	1	2	3	4	5	6	1	2	1	2	3	4	5	6	3	4	5	6	1	2	1	2	3	4	5	6	4	5	6	1	2	3	3	4	5	6	1	2
	122	4	5	6	1	2	3	4	5	6	1	2	3	2	3	4	5	6	1	1	2	3	4	5	6	6	1	2	3	4	5	6	1	2	3	4	5	4	5	6	1	2	3	2	3	4	5	6	1	3	4	5	6	1	2	2	3	4	5	6	1	6	1	2	3	4	5
	123	4	5	6	1	2	3	6	1	2	3	4	5	2	3	4	5	6	1	2	3	4	5	6	1	5	6	1	2	3	4	6	1	2	3	4	5	6	1	2	3	4	5	4	5	6	1	2	3	2	3	4	5	6	1	2	3	4	5	6	1	1	2	3	4	5	6
	124	2	3	4	5	6	1	3	4	5	6	1	2	2	3	4	5	6	1	2	3	4	5	6	1	5	6	1	2	3	4	6	1	2	3	4	5	4	5	6	1	2	3	4	5	6	1	2	3	4	5	6	1	2	3	3	4	5	6	1	2	1	2	3	4	5	6
	125	5	6	1	2	3	4	3	4	5	6	1	2	5	6	1	2	3	4	6	1	2	3	4	5	6	1	2	3	4	5	2	3	4	5	6	1	1	2	3	4	5	6	1	2	3	4	5	6	5	6	1	2	3	4	1	2	3	4	5	6	6	1	2	3	4	5
	126	1	2	3	4	5	6	4	5	6	1	2	3	1	2	3	4	5	6	4	5	6	1	2	3	4	5	6	1	2	3	2	3	4	5	6	1	4	5	6	1	2	3	6	1	2	3	4	5	5	6	1	2	3	4	6	1	2	3	4	5	2	3	4	5	6	1
	127	4	5	6	1	2	3	3	4	5	6	1	2	3	4	5	6	1	2	4	5	6	1	2	3	6	1	2	3	4	5	2	3	4	5	6	1	2	3	4	5	6	1	5	6	1	2	3	4	4	5	6	1	2	3	1	2	3	4	5	6	3	4	5	6	1	2
	128	5	6	1	2	3	4	2	3	4	5	6	1	4	5	6	1	2	3	1	2	3	4	5	6	6	1	2	3	4	5	5	6	1	2	3	4	2	3	4	5	6	1	4	5	6	1	2	3	1	2	3	4	5	6	1	2	3	4	5	6	1	2	3	4	5	6
	129	3	4	5	6	1	2	1	2	3	4	5	6	6	1	2	3	4	5	6	1	2	3	4	5	3	4	5	6	1	2	3	4	5	6	1	2	2	3	4	5	6	1	2	3	4	5	6	1	3	4	5	6	1	2	5	6	1	2	3	4	5	6	1	2	3	4
	130	4	5	6	1	2	3	5	6	1	2	3	4	2	3	4	5	6	1	4	5	6	1	2	3	6	1	2	3	4	5	3	4	5	6	1	2	6	1	2	3	4	5	4	5	6	1	2	3	4	5	6	1	2	3	1	2	3	4	5	6	3	4	5	6	1	2
	131	4	5	6	1	2	3	2	3	4	5	6	1	3	4	5	6	1	2	3	4	5	6	1	2	1	2	3	4	5	6	5	6	1	2	3	4	2	3	4	5	6	1	1	2	3	4	5	6	5	6	1	2	3	4	5	6	1	2	3	4	2	3	4	5	6	1
	132	2	3	4	5	6	1	3	4	5	6	1	2	2	3	4	5	6	1	3	4	5	6	1	2	2	3	4	5	6	1	5	6	1	2	3	4	1	2	3	4	5	6	6	1	2	3	4	5	2	3	4	5	6	1	5	6	1	2	3	4	4	5	6	1	2	3
	133	2	3	4	5	6	1	6	1	2	3	4	5	6	1	2	3	4	5	4	5	6	1	2	3	4	5	6	1	2	3	5	6	1	2	3	4	6	1	2	3	4	5	6	1	2	3	4	5	5	6	1	2	3	4	1	2	3	4	5	6	1	2	3	4	5	6
	134	6	1	2	3	4	5	3	4	5	6	1	2	1	2	3	4	5	6	2	3	4	5	6	1	2	3	4	5	6	1	4	5	6	1	2	3	2	3	4	5	6	1	5	6	1	2	3	4	1	2	3	4	5	6	2	3	4	5	6	1	4	5	6	1	2	3
	135	4	5	6	1	2	3	5	6	1	2	3	4	6	1	2	3	4	5	3	4	5	6	1	2	1	2	3	4	5	6	5	6	1	2	3	4	2	3	4	5	6	1	5	6	1	2	3	4	4	5	6	1	2	3	5	6	1	2	3	4	4	5	6	1	2	3
	136	3	4	5	6	1	2	1	2	3	4	5	6	2	3	4	5	6	1	1	2	3	4	5	6	4	5	6	1	2	3	1	2	3	4	5	6	3	4	5	6	1	2	4	5	6	1	2	3	1	2	3	4	5	6	3	4	5	6	1	2	6	1	2	3	4	5
	137	5	6	1	2	3	4	6	1	2	3	4	5	4	5	6	1	2	3	2	3	4	5	6	1	1	2	3	4	5	6	6	1	2	3	4	5	5	6	1	2	3	4	1	2	3	4	5	6	2	3	4	5	6	1	1	2	3	4	5	6	2	3	4	5	6	1
	138	6	1	2	3	4	5	4	5	6	1	2	3	3	4	5	6	1	2	5	6	1	2	3	4	1	2	3	4	5	6	4	5	6	1	2	3	4	5	6	1	2	3	4	5	6	1	2	3	5	6	1	2	3	4	5	6	1	2	3	4	6	1	2	3	4	5
